,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
2180,13974,https://restado.de/baustoff/rigips-rikombi-grund-12-kg-grundierung-fuer-gipsplatten/,Rigips Rikombi Grund Grundierung für Gipsplatten,Rohbau,Baulicher Feuchteschutz,2023-01-09,,"Nach der Fertigstellung unseres Neubaus sind einige Baustoffe übrig geblieben und diese biete ich nun hier an.  Menge: 2 Eimer a 12 KG Rigips Rikombi Grund  Einzelpreis 86,97 €   Zusammen zu verkaufen für 150 € statt 172 €   Rikombi Grund ist eine Grundierung für Systeme von Rigips. Es ist eine wasserverdünnbare, verseifungsbeständige Kunstharzdispersion, gelb eingefärbt. Rikombi Grund verhindert bei saugenden Putzgründen den schnellen Wasserentzug aus Gipsputzen sowie Ansetzgipsen und gewährt dadurch einen normalen Verarbeitungsverlauf. Aufbrennerscheinungen werden vermieden.   Verhindert bei saugenden Putzgründen den schnellen Wasserentzug Ausgleich von unterschiedlichen Saugverhalten  Einfache Aufbringung mit Rolle oder Quast",Neu,75€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-60437 Frankfurt am Main,,{},75.0,2.0,75.0,2.0,75€ / Stück,2 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2181,13976,https://restado.de/baustoff/ceresit-bt-ce-46-ultradur-2-12-spezialfugenmoertel-zementgrau-15kg/,"Ceresit Ultradur - , Spezialfugenmörtel , zementgrau , …",Rohbau,Baulicher Feuchteschutz,2023-01-09,,"Hallo,  Nach Fertigstellung unseres Neubaus sind noch einige Baustoffe übrig geblieben die ich nun hier anbiete.  1,5 Packungen. Eine Packung schon geöffnet die andere noch in OVP verschlossen.  Neupreis pro Packung 38,99 €   Beides zusammen abzugeben für 30 €  - CE46 ULTRADUR 2-12 - 15 kg  - Farbe: Zementgrau  EIGENSCHAFTEN  - hohe mechanische Beständigkeit - hoch verschleißfest  - leichte Verarbeitung  - beständig gegen saure und alkalische Reiniger  - hohe Farbstabilität  https://www.onlinebaufuchs.de/Bauen-Renovieren/Fliesenverlege-Systeme/Fugenfueller-Fugenmoertel-Fugenreiniger/Ceresit-BT-CE-46-Ultradur-2-12-Spezialfugenmoertel-zementgrau-15kg::67169.html?refID=12345&gclid=EAIaIQobChMI4OnkxoKr2wIVmoXVCh3maAxwEAYYASABEgKGsfD_BwE ",Neu,30€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neu,,{},30.0,1.0,30.0,1.0,30€ / Stück,1 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2182,8369,https://restado.de/baustoff/schnellkupplungsrohr-stahl-sammelrohr/,Schnellkupplungsrohr Stahl Sammelrohr,Rohbau,Baulicher Feuchteschutz,2023-01-09,,"Guten Tag,  ich biete 50 Sammelrohre zum Preis von 10 Euro pro Stück an. Die Abnahme kann nach gewünschter Stückzahl erfolgen ebenso besteht die Möglichkeit der Auslieferung.  5m Sammelrohre DN100 / 4"" MV-Teil,  5 x Abgänge V-Teil DN 50 / 2“",Gebraucht,10€ / Stück,50 Stück verfügbar,(10 Stück Mindestabnahme),Gebraucht,,{},10.0,50.0,10.0,50.0,10€ / Stück,50 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2183,12707,https://restado.de/baustoff/schachtboden-aus-polymerbeton/,Schachtboden aus Polymerbeton,Rohbau,Baulicher Feuchteschutz,2023-01-09,,Schachtboden aus Polymerbeton für GFK-Rohre Durchmesser: 900/1100 mm mit Einlauf/Auslauf NW 600 mm und seitlichem Einlauf NW 150,Neu,1.850€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),CH-4600 Olten,,{},1850.0,1.0,1850.0,1.0,1.850€ (VB) / Stück,1 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2184,12329,https://restado.de/baustoff/opti-controll-schacht-5-mal-2/,Opti Controll Schacht mal,Rohbau,Baulicher Feuchteschutz,2023-01-09,,"Moin Moin,   Sie bieten hier auf 5 opti Control Schacht. Beschreibung: Spül-, Kontroll- und Sammelschacht für das opti-drän - System  Material PVC-U Farbe orange DA = 315mm, DI = 285mm gemäß DIN 4095 Nachweis für Kamerainspektion und Hochdruckspülbarkeit Bauhöhe 80 cm hohe Schlag- und Druckfestigkeit Bei Rückfragen stehe ich Ihnen gerne zur Verfügung.",Neu,95€ / Stück,8 Stück verfügbar,(1 Stück Mindestabnahme),Neu,,{},95.0,8.0,95.0,8.0,95€ / Stück,8 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2185,7738,https://restado.de/baustoff/kessel-rckstaudoppelverschluss-2/,Kessel Rückstaudoppelverschluss,Rohbau,Baulicher Feuchteschutz,2023-01-09,,"Kessel Rückstaudoppelverschluss DN 100 mit Muffe und Spitzende. Neu, noch nie verbaut. Übrig aus privatem Hausbau.",Neu,99€ / Stück,1 Stück verfügbar,(inkl. 19% MwSt.),Neu,,{},99.0,1.0,99.0,1.0,99€ / Stück,1 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2186,3817,https://restado.de/baustoff/drainge-schlauch-mit-zubehr-2/,Drainge Schlauch mit Zubehör,Rohbau,Baulicher Feuchteschutz,2023-01-09,,Wir verkaufen 6m Drainageschlauch 100 mm Durchmesser und 10 Verbindungsstücke ( einer nicht auf dem Foto)- neu,Neuwertig,25€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neuwertig,,{},25.0,1.0,25.0,1.0,25€ (VB) / Stück,1 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2187,1955,https://restado.de/baustoff/foamglas-perinsul-hl-115x365x450-mm/,Perinsul xx mm Mauerfussdämmung Dämmstein Ma…,Rohbau,Baulicher Feuchteschutz,2023-01-09,,"FOAMGLAS Perinsul HL (=High Load)  Dämmelement für den Mauerfusspunkt zur Vermeidung von Wärmebrücken und aufsteigender Feuchtigkeit. ist ein Spezialprodukt mit extrem hoher Druckfestigkeit zur Vermeidung von Wärmebrücken. Die Dämmelemente sind ober- und unterseitig mit Bitumen und Spezialglasvlies kaschiert, um die Baustoffverträglichkeit mit Mörtel und anderen Baumaterialien sicher zu stellen. High Load wurde eingeführt, um höhere Anforderungen an die Druckfestigkeit zu erfüllen. Neuste Studien von externen Laboratorien und Zulassungsinstituten erlauben es uns nun, mit einer charakteristischen Druckfestigkeit (fk) nach Eurocode 6 zu kommunizieren. Nähere Infos unter: http://de.foamglas.com/de/mobile/waermedaemmung/produkte/produktuebersicht/foamglas_perinsul_mauerfusselement/",Neu,108€ (VB) Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),D-97346 Iphofen,,{},108.0,4.0,108.0,4.0,108€ (VB) Paketpreis,4 Stück verfügbar,0.0,,[],Heat-resistant concrete,Waterproofing concrete admixtures,Pr_20_31_03_95,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural roofing units,,0.0
2188,121742,https://restado.de/baustoff/restposten-ziegelsteine/,Restposten Ziegelsteine,Rohbau,Mauerwerk,2023-07-06,,"Restposten Ziegelsteine Maßen B 8,5 cm / L 21 cm / H 6,5cm  Ziegelsteine mit noppen Für 1,00m² Mauerwerk brauchen Sie 77 Stück Ziegelsteine",Neu,"0,55€ (VB) / Stück",5.600 Stück verfügbar,(400 Stück Mindestabnahme),D-46446 Emmerich,Unbekannt,"{""Länge (cm)"": ""21 cm"", ""Wärmeleitgruppe"": ""Unbekannt"", ""Höhe (cm)"": ""6,5 cm"", ""Mauersteingruppe"": ""Ziegel mit noppen"", ""(Mauer-)Breite (cm)"": ""8,5 cm"", ""Druckfestigkeitsklasse"": ""Unbekannt"", ""Rohdichteklasse"": ""Unbekannt"", ""Feuerwiderstand"": ""Unbekannt""}",0.55,5600.0,0.55,5600.0,"0,55€ (VB) / Stück",5.600 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/03/8810f179-img_4757-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/792e4763-img_4754-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/526c1e76-img_4751-rotated.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2189,120574,https://restado.de/baustoff/garten-gestaltung-ruinen-mauer-historisch-baustoff-ziegel-terrakotta-echt-stein-reichsformat-rueckbau/,Garten Gestaltung Ruinen mauer historisch Baustoff Ziegel Terrakott…,Rohbau,Mauerwerk,2023-10-22,,"Antik Klinker Mauer Ziegel alte Rückbau Back Steine Weinkeller Loft Garten Bau Ruine Feldbrand Hand  100 %  Klimaneutral Nachhaltig deutsch-europäische Wertschöpfung ohne Öl und Gasverbrauch original historisch alt bewährt ohne Subventionen  Rückbausteine, handgeborgen um 1880, Reichsformat  Preis je Palette, zu je 216 Ziegeln.   Individuelle Bestellmengen möglich.  Transportkosten auf Anfrage.  Bezugnahme: Kl rt H²0 Bd Düb 02-23  Antik-Stein auch auf facebook, pinterest & youtube",Gebraucht,259€ / Palette,30 Palette verfügbar,(1 Palette Mindestabnahme),D-06120 Halle (Saale),,{},259.0,30.0,259.0,30.0,259€ / Palette,30 Palette verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/02/27cdde53-kl-rt-h2o-bd-dueb-02-23-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/3359e7a6-kl-rt-auf-ep-segrena-neu-2.2.23.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/53f9b3fc-buenning-ziegel-dach-und-wand-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/db0502e9-kl-rt-h2o-bd-dueb-02-23.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/1e784a2b-knoll-fruehjahr-2015-6.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2190,120553,https://restado.de/baustoff/set-810-stck-incl-trasport-antik-klinker-mauer-ziegel-alte-back-steine-loft-garten-ruine-feldbrand/,Set Stck . incl . Trasport Antik Klinker Mauer Ziegel alte Back,Rohbau,Mauerwerk,2023-01-09,,"originale historische Klinker.  Reichsformat ca. 25x12x6,5 cm   Aus dem Handrückbau eines alten bäuerlichen Gehöfts, um 1880, Region Merseburg, Sachsen-Anhalt.  Preis je Posten, 810 Steine, netto, Bei Selbstabholung ab Lager, Halle/ S.  Ein Stapler, zum Beladen, steht zur Verfügung.  Das Gesamtgewicht beträgt 3 to, für Abholungen mit 7,5 to LKW.  Individuelle Bestellmengen möglich.  Bezugnahme: Kl rt H²0 Bd Düb 02-23   Antik-Stein auch auf allen social media Kanälen, page: baustoffe-antik",Gebraucht,810€ / Paket,10 Paket verfügbar,(1 Paket Mindestabnahme),D-06120 Halle (Saale),,{},810.0,10.0,810.0,10.0,810€ / Paket,10 Paket verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/02/354b0bdc-kl-rt-h2o-bd-dueb-02-23.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/ff8ce349-kl-rt-h2o-bd-dueb-02-23-3.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/d5e6dfcb-buenning-ziegel-dach-und-wand-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/7e96582a-kl-rt-auf-ep-segrena-neu-2.2.23.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2191,119096,https://restado.de/baustoff/rajasil-hs-easy-abdichtungscreme/,Rajasil Abdichtungscreme,Rohbau,Mauerwerk,2023-01-09,,Mit Rajasil HS EASY (Injektionscreme) Mauerwerksanierung leicht gemacht . Damit schieben sie aufsteigender Feuchtigkeit einen Riegel vor. Es sind 6 Schlauchbeutel a 600 ml,Neu,400€ (VB) / Paket,1 Paket verfügbar,(1 Paket Mindestabnahme),D-66424 Homburg,Rajasil,{},400.0,1.0,400.0,1.0,400€ (VB) / Paket,1 Paket verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/01/10b90ac8-20230116_150151-scaled.jpg'],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2192,117108,https://restado.de/baustoff/abbuchklinker-rf/,Abbuchklinker,Rohbau,Mauerwerk,2023-01-09,,"Wir bieten ca. 17.500 Abbruchklinker im Reichsformat zum Verkauf auf 52 Europaletten an. Die Steine stammen aus einem Rückbau aus der Nähe von Breslau. Die Maße können leicht abweichen. Auf einer Palette befinden sich ca. 330 Steine und werden in diesem Gebinde an Selbstabholer angeboten. Der Artikelstandort befindet sich in Strausberg, OT Spitzmühle.  Bei Abnahme von mindestens 15 Paletten ist der Transport von Grundstück zum abholenden Fahrzeug an der Durchgangsstraße in Spitzmühle inbegriffen, ansonsten fallen 200,00 EUR pro Transport an.",Aufbereitet,300€ (VB) / Palette,52 Palette verfügbar,(1 Palette Mindestabnahme),D-15344 Strausberg,Abbruchsteine,"{""Länge (cm)"": ""25 cm"", ""Höhe (cm)"": ""6,5 cm"", ""Mauersteingruppe"": ""Vollziegel"", ""(Mauer-)Breite (cm)"": ""12 cm"", ""Steinformat"": ""RF""}",300.0,52.0,300.0,52.0,300€ (VB) / Palette,52 Palette verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/12/edfa098c-img_8941-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/b094f404-img_3494-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/3798c368-skype_picture_2022_11_17t17_23_15_548z.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/395e1a4b-img_0231-scaled.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2193,116860,https://restado.de/baustoff/yton-planblock/,Yton Planblock,Rohbau,Mauerwerk,2023-01-09,, ,Neu,249€ (VB) Paketpreis,83 Stück verfügbar,(83 Stück Mindestabnahme),D-52355 Düren,Porit,"{""Länge (cm)"": ""62"", ""Wärmeleitgruppe"": ""0,14"", ""Höhe (cm)"": ""25"", ""(Mauer-)Breite (cm)"": ""17,5 cm"", ""Steinformat"": ""DF"", ""Druckfestigkeitsklasse"": ""4""}",249.0,83.0,249.0,83.0,249€ (VB) Paketpreis,83 Stück verfügbar,0.0,,[],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2194,116465,https://restado.de/baustoff/trasszement-25kg-sack-ca-100st/,"Zement Trass , kg Sack , ca St",Rohbau,Mauerwerk,2023-08-02,, ,Neu,8€ / Stück,100 Stück verfügbar,(10 Stück Mindestabnahme),D-19273 Brahlstorf,Zement Trass,{},8.0,100.0,8.0,100.0,8€ / Stück,100 Stück verfügbar,0.0,,[],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2195,116128,https://restado.de/baustoff/liapor-meier-m10-waermedaemm-planblock-247-425-248mm-palette/,Wärmedämm Planblock //mm - Palette,Rohbau,Mauerwerk,2023-01-09,,"Hallo,  ich verkaufe 13 trocken gelagerte Paletten (originalverpackte) LIAPOR/ MEIER M10 Wärmedämm Planblock Außenwandsteine.  Die Abmessungen sind 247/425/248mm klassifiziert als 14DF Vbl-P2 RD 0,45 in grau.  Der Preis pro Palette (ca. 600 kg) bzw. 40 Stück beläuft sich auf 175€ VB und richtet sich an Selbstabholer. Bei der Beladung kann ich mit vorhandenem Radlader gern behilflich sein. Bei Abnahme mehrerer oder gar aller Paletten, gern PN für Preisvorstellungen.  Da Privatverkauf gebe ich keine Garantie und kann keine USt ausweisen.   Ich freue mich auf Anfragen und stehe gern zur Verfügung.   Beste Grüße  Felix",Neu,175€ (VB) / Stück,13 Stück verfügbar,(1 Stück Mindestabnahme),D-01477 Arnsdorf,MEIER/ LIAPOR,"{""Länge (cm)"": ""24,7"", ""Serie"": ""M10 Wärmedämmblock"", ""Wärmeleitgruppe"": ""0,10"", ""Höhe (cm)"": ""24,8 cm"", ""Mauersteingruppe"": ""Vollblock"", ""(Mauer-)Breite (cm)"": ""42,5 cm"", ""Rohdichteklasse"": ""0,45"", ""Feuerwiderstand"": ""A1 - nicht brennbar"", ""Festigkeitsklasse"": ""HBL 2""}",175.0,13.0,175.0,13.0,175€ (VB) / Stück,13 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/11/1ecf34ef-meier-_2.jpg'],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2196,110043,https://restado.de/baustoff/bergmannn-unipor-w-16-planziegel/,Bergmannn Unipor Planziegel,Rohbau,Mauerwerk,2023-01-09,, ,Neu,2€ (VB) / Stück,60 Stück verfügbar,(1 Stück Mindestabnahme),D-32469 Petershagen,Unipor,"{""Länge (cm)"": ""37,2"", ""Serie"": ""Unipor W16"", ""Höhe (cm)"": ""24,9 cm"", ""Mauersteingruppe"": ""Planziegel"", ""(Mauer-)Breite (cm)"": ""24 cm""}",2.0,60.0,2.0,60.0,2€ (VB) / Stück,60 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/07/f6b97680-2022-07-25-18_48_11-.png'],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2197,93051,https://restado.de/baustoff/klinker-mauer-stein-verblender-weinkeller-antik-ziegel-rustikale-klinker-backsteine-ruine-optik-deko/,Klinker Mauer stein Verblender Weinkeller Antik Ziegel rustikale Kl…,Rohbau,Mauerwerk,2023-10-09,,"Unsere alten Mauersteine stammen aus der Handbergung historischer Gebäude, wie Bauernhöfe, Windmühlen, sowie alten Industriegebäuden .  Aktueller Sonderposten, nochmals aussortierte, besonders rustikal, teils gebrochen, Ecken stark angeplatzt.  Preis je Palette zu je 270 Stck.  Durch die Wiederverwendung eines gebrauchten Baustoffes können ökologische, nachhaltige und klimaneutrale, moderne Gartengestaltungen realisiert werden   Maße: Reichsformat 25x12x6,5 cm  Bezugnahme auf Art-Nr: Kl rt rsk Sonder 3-21  Transportkosten auf Anfrage.  Antik-Stein auch auf Facebook, Pinterest & youtube  Page: baustoffe-antik.de",Gebraucht,175€ / Palette,10 Palette verfügbar,(3 Palette Mindestabnahme),D-06120 Halle (Saale),,{},175.0,10.0,175.0,10.0,175€ / Palette,10 Palette verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/03/02970252-20220307_075841-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/e1e2ea21-20220307_075911.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/5958bffa-vk-p035-2017-kl-gl-salmnd-3.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/e5dd3d3f-auf-der-baustelle-text.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2198,92353,https://restado.de/baustoff/antik-ziegel-steine-backsteine-mauer-ruine-deko-garten-geschichte-reichsformat-feldbrand-klinker/,Antik Ziegel Steine Backsteine Mauer Ruine Deko Garten Geschichte,Rohbau,Mauerwerk,2023-02-17,,"originale historische Klinker.  Reichsformat ca. 25x12x6,5 cm   Aus dem Handrückbau eines alten Wohnhauses, um 1880.  Qualitätsgeprüfte Ware.  Langjährige Erfahrung im selektiven Rückbau  Preis für 4 Paletten, insgesamt 810 Ziegel, zzgl. MwSt. 19 %   Individuelle Bestellmengen möglich.   Transportkosten auf Anfrage.   Bezugnahme: Kl rt RoMa 01-22   Antik-Stein auch auf facebook, pinterest & youtube",Gebraucht,970€ / Paket,10 Paket verfügbar,(1 Paket Mindestabnahme),D-06120 Halle (Saale),,{},970.0,10.0,970.0,10.0,970€ / Paket,10 Paket verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/03/4fc95aad-kl-rt-roma11-21-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/07d8c349-markus-bucher-12-20-4-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/df843d7c-vk-p073-20-bib-u-kl-gl.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/52d57e6c-vk-39-17-rm-rt-som17.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/f9ab5bbe-buenning-ziegel-dach-und-wand-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/7a098845-crocodil-cafe-kneipe-rostock-rm-rt-diesk-19.5.17.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/22962d3f-kl-rt-roma11-21.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2199,89179,https://restado.de/baustoff/verblender-3/,Verblender,Rohbau,Mauerwerk,2023-01-09,,Weitere Details auf Anfrage,Neu,6.560€ (VB) Paketpreis,160 m² verfügbar,(160 m² Mindestabnahme),D-29303 Hermannsburg,Steinzentrale,"{""Mauersteingruppe"": ""Verblender"", ""Steinformat"": ""NF""}",6560.0,160.0,6560.0,160.0,6.560€ (VB) Paketpreis,160 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/01/0a47aaa4-img-20220104-wa0003.jpg'],Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
2200,87067,https://restado.de/baustoff/knauf-rotband-10kg/,Knauf Rotband kg,Rohbau,Mauerwerk,2023-01-09,,"Knauf Rotband Haftputzgips 10 kg  Körnung: 0-0,8 mm  Reichweite (ca.): 0,8 m²/kg  Gekauft im Juni, wurde jedoch nicht mehr benötigt.  Herstellungsdatum laut Verpackung: April 2021",Neu,3€ / Paket,1 Paket verfügbar,(1 Paket Mindestabnahme),D-71686 Remseck,,{},3.0,1.0,3.0,1.0,3€ / Paket,1 Paket verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/12/69606f2d-20211126_203041-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/12/63632720-20211126_203107-scaled.jpg']",Masonry cement,Bouldering walls,Pr_40_30_83_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
