,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
483,80929,https://restado.de/baustoff/schraegdachfenster-kunststoff/,Schrägdachfenster Kunststoff,Fenster,Dachfenster,2023-01-09,1676592000000.0,Farbe Reinweiß   Höhe 1115 mm  Breite 720 mm,Gebraucht,280€ (VB) / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,Velux,"{""Material Fensterflügel"": ""Kunststoff"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Klapp-Schwingfenster"", ""Material Aussenabdeckung"": ""Kunststoff""}",280.0,4.0,280.0,4.0,280€ (VB) / Stück,4 Stück verfügbar,1.0,3369600000.0,['https://restado.de/wp-content/uploads/products/2021/08/5b39875d-velux-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,39.0,0.0
484,77279,https://restado.de/baustoff/roto-dichtung-ers-dicht_adr-07-11/,Roto Dichtung Dicht_ADR /,Fenster,Dachfenster,2023-01-09,1675555200000.0, ,Neu,"41,65€ / Stück",1 Stück verfügbar,(1 Stück Mindestabnahme),D-84088 Neufahrn in Niederbayern,Roto,{},41.65,1.0,41.65,1.0,"41,65€ / Stück",1 Stück verfügbar,1.0,2332800000.0,[],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,27.0,0.0
485,74350,https://restado.de/baustoff/isolierglas-dachscheiben/,Isolierglas Dachscheiben,Fenster,Dachfenster,2023-01-09,1677801600000.0,"3fach Wärmeschutzisolierglas außen ESG 6mm,innen 8mmVSG,Gesamtstärke 34mm",Gebraucht,50€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-73119 Zell unter Aichelberg,,"{""Verglasungs-Art"": ""3-fach"", ""Fensterbreite (cm)"": ""82 cm"", ""Fensterhöhe (cm)"": ""2Stck298, 3Stck296,3 1Stck236cm lang""}",50.0,6.0,50.0,6.0,50€ (VB) / Stück,6 Stück verfügbar,1.0,4579200000.0,"['https://restado.de/wp-content/uploads/products/2021/05/fad9aeb6-d38262dc-844a-40ee-8fd2-ad319b7b900c-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/05/68f41a46-512781d8-0f83-4fac-b126-e7c5a2e50734-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/05/a2a8d405-0db91adf-35b1-4e49-8e22-a128efdf537a-scaled.jpeg']",Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,53.0,0.0
486,72389,https://restado.de/baustoff/velux-dachfenster/,Velux Dachfenster,Fenster,Dachfenster,2023-01-09,1678579200000.0,"4 Velux-Dachfenster in verschiedenen Größen mit passendem Eindeckrahmen. Die Eindeckrahmen liegen alle ungeordnet auf einem Haufen. Daher sollten die Fenster alle zusammen erworben werden. Wenn jemand Lust hat sich aus dem Stapel die passenden Rahmen zu suchen, kann er auch gern weniger als 4 Fenster nehmen - aber nur dann!!! Die Fenster sind schon recht alt. Ich wollte sie eigentlich bei uns im Haus (Dachausbau) einbauen. Da unser Ort aber Teil eines Förderprogramms geworden ist, gönne ich uns neue Fenster und brauche diese nicht mehr. Für eine Scheune oder Garage sind sie bestimmt noch gut. Am besten vorher anschauen und selbst beurteilen.",Gebraucht,80€ (VB) Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),D-78250 Tengen,Velux,"{""Material Fensterflügel"": ""Holz"", ""Farbe Fensterflügel"": ""braun"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Schwingfenster"", ""Material Aussenabdeckung"": ""Kunststoff"", ""Farbe Aussenabdeckung"": ""grau"", ""Fensterbreite (cm)"": ""unterschiedlich"", ""Fensterhöhe (cm)"": ""unterschiedlich""}",80.0,4.0,80.0,4.0,80€ (VB) Paketpreis,4 Stück verfügbar,1.0,5356800000.0,"['https://restado.de/wp-content/uploads/products/2021/03/74e101e6-dachfenster-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/5f0bb155-dachfenster-3-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/10bba86b-dachfenster-1-scaled.jpg']",Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,62.0,0.0
487,68798,https://restado.de/baustoff/marken-gaubenfenster-fa-unilux-holz-alu-3fach-glasung/,Fenster - fach-Glasung - !,Fenster,Dachfenster,2023-01-09,1676851200000.0,"Gaubenfenster Fa. UNILUX Kombinationselement. Masse: 1450 x 1290mm  Setzholz: Breite 120mm Feld 1 - 1flg. Typ01, DKL Feld 2 - 1flg. Typ01, DKR Holz/Alu IV 68 PLANO (außen flächenbündig)  Farbdekor: RAL 7005 Holz: Fichte Ug: 3fach Glasung Ug 0,5",Neu,599€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-81249 Munich,,{},599.0,1.0,599.0,1.0,599€ (VB) / Stück,1 Stück verfügbar,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2021/01/f97be933-fenster_gaube.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,42.0,0.0
488,66506,https://restado.de/baustoff/velux-edb-mk06-2000-eindeckrahmen-biber-inkl-bdx-alu-78-x-118cm/,"Velux Eindeckrahmen Biber , inkl . , x cm",Fenster,Dachfenster,2023-01-09,1675728000000.0, ,Neu,45€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Velux,{},45.0,2.0,45.0,2.0,45€ / Stück,2 Stück verfügbar,1.0,2505600000.0,['https://restado.de/wp-content/uploads/products/2020/12/642c2944-veluxedb-mk06-2000.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,29.0,0.0
489,66502,https://restado.de/baustoff/velux-bdx-pk06-2001-daemm-anschluss-set-94-x-118cm/,Velux Dämm-Anschluss-Set x cm,Fenster,Dachfenster,2023-01-09,1677024000000.0, ,Neu,65€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Velux,{},65.0,1.0,65.0,1.0,65€ / Stück,1 Stück verfügbar,1.0,3801600000.0,['https://restado.de/wp-content/uploads/products/2020/12/cc6f4fac-veluxbdx-pk06-2001.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,44.0,0.0
490,64766,https://restado.de/baustoff/roto-rollladen-mit-kurbel-zro-r6-r8-09-11m-anthrazit/,"Roto Rollladen mit Kurbel , anthrazit",Fenster,Dachfenster,2023-01-09,1675555200000.0, ,Neu,170€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},170.0,1.0,170.0,1.0,170€ / Stück,1 Stück verfügbar,1.0,2332800000.0,['https://restado.de/wp-content/uploads/products/2020/11/e8d32b6a-rotozrot6_r8-09_11m-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,27.0,0.0
491,64758,https://restado.de/baustoff/roto-jalousette-manuell-zja-r4-r7-06-11-weiss/,"Roto Jalousette manuell / , weiß",Fenster,Dachfenster,2023-01-09,1675641600000.0, ,Neu,50€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},50.0,1.0,50.0,1.0,50€ / Stück,1 Stück verfügbar,1.0,2419200000.0,['https://restado.de/wp-content/uploads/products/2020/11/31b3f3c4-rotozja_r4_r706_11-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,28.0,0.0
492,64762,https://restado.de/baustoff/roto-jalousette-manuell-zja-r6-r8-06-11-weiss/,"Roto Jalousette manuell / , weiß",Fenster,Dachfenster,2023-01-09,1676073600000.0, ,Neu,50€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},50.0,1.0,50.0,1.0,50€ / Stück,1 Stück verfügbar,1.0,2851200000.0,['https://restado.de/wp-content/uploads/products/2020/11/d9c892ae-rotozja_r6_r806_11-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,33.0,0.0
493,64754,https://restado.de/baustoff/roto-eindeckrahmen-rxwd-06-11-schiefer/,Roto Eindeckrahmen RxWD / Schiefer,Fenster,Dachfenster,2023-01-09,1675987200000.0, ,Neu,30€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},30.0,1.0,30.0,1.0,30€ / Stück,1 Stück verfügbar,1.0,2764800000.0,['https://restado.de/wp-content/uploads/products/2020/11/98ec8e99-rotoedr_rxwd06_11schiefer-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,32.0,0.0
494,64750,https://restado.de/baustoff/roto-eindeckrahmen-rxwd-07-11-ziegel/,Roto Eindeckrahmen RxWD / Ziegel,Fenster,Dachfenster,2023-01-09,1675900800000.0, ,Neu,32€ / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},32.0,3.0,32.0,3.0,32€ / Stück,3 Stück verfügbar,1.0,2678400000.0,['https://restado.de/wp-content/uploads/products/2020/11/65bc5a7c-rotoedr_rxwd07_11ziegel-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,31.0,0.0
495,64632,https://restado.de/baustoff/roto-klapp-schwingfenster-wdf-r85-kwd-07-11-blue-weiss-74x118-cm/,"Roto Klapp-Schwingfenster / blue , weiß x cm",Fenster,Dachfenster,2023-04-22,1686700800000.0, ,Neu,245€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,"{""Fensterbreite (cm)"": ""74"", ""Fensterhöhe (cm)"": ""118""}",245.0,2.0,245.0,2.0,245€ / Stück,2 Stück verfügbar,1.0,4579200000.0,['https://restado.de/wp-content/uploads/products/2020/11/01cccd0e-rotowdf_r85kwd07_11-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,53.0,0.0
496,64637,https://restado.de/baustoff/roto-klapp-schwingfenster-wdf-r85-kwd-06-14-blue-weiss-65x140-cm/,"Roto Klapp-Schwingfenster / blue , weiß x cm",Fenster,Dachfenster,2023-01-09,1676851200000.0, ,Neu,250€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,"{""Öffnungsart"": ""Klapp-Schwingfenster"", ""Fensterbreite (cm)"": ""65"", ""Fensterhöhe (cm)"": ""140""}",250.0,1.0,250.0,1.0,250€ / Stück,1 Stück verfügbar,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2020/11/7fe13367-rotowdf_r85kwd06_14-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,42.0,0.0
497,64628,https://restado.de/baustoff/roto-eindeckrahmen-rxwd-07-11-schiefer-sno/,Roto Eindeckrahmen RxWD / Schiefer,Fenster,Dachfenster,2023-01-09,1677888000000.0, ,Neu,32€ / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},32.0,3.0,32.0,3.0,32€ / Stück,3 Stück verfügbar,1.0,4665600000.0,['https://restado.de/wp-content/uploads/products/2020/11/4aa0fbf6-rotoedr_rxwd07_11schiefer-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,54.0,0.0
498,64644,https://restado.de/baustoff/roto-dachfenster-wdf-r85-kwd-07-14-blue-weiss-74x140-cm/,"Roto Dachfenster / blue , weiß x cm",Fenster,Dachfenster,2023-01-09,1678492800000.0, ,Neu,260€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,"{""Öffnungsart"": ""Klapp-Schwingfenster"", ""Fensterbreite (cm)"": ""74"", ""Fensterhöhe (cm)"": ""140""}",260.0,1.0,260.0,1.0,260€ / Stück,1 Stück verfügbar,1.0,5270400000.0,['https://restado.de/wp-content/uploads/products/2020/11/0ef16654-rotowdf_r85kwd07_14-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,61.0,0.0
499,64571,https://restado.de/baustoff/roto-eindeckrahmen-rxwd-07-14-schiefer-sno/,Roto Eindeckrahmen RxWD / Schiefer,Fenster,Dachfenster,2023-02-24,1680307200000.0, ,Neu,35€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,{},35.0,2.0,35.0,2.0,35€ / Stück,2 Stück verfügbar,1.0,3110400000.0,['https://restado.de/wp-content/uploads/products/2020/11/86be41e8-rotoedr_rxwd07_14schiefer-scaled.jpg'],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,36.0,0.0
500,62256,https://restado.de/baustoff/dachflaechenfenster-2/,Dachflächenfenster,Fenster,Dachfenster,2023-01-09,1677369600000.0,"Neuwertiges, nie eingebautes, Velux Klapp-Schwing - Dachflächenfenster aus dem Jahre 2007. Leider gibt es den Eindeckrahmen nicht dazu (das ist aber kein Problem, dieser kann nachbestellt werden). Das Element ist aus Kiefer natur, entlackiert und hat einen Öffnungswinkel von 45°. Der Einbau ist für Dachneigungswinkel von 15-55° geeignet. Passend dazu kann gegen einen Aufpreis ein Rollladen (SCL M06) erworben werden. Der Artikel befindet sich in Regal 13.  Material: Kiefer, Glas Farbe: natur Baujahr: 2007 Höhe: 118,00 cm Breite: 78,00 cm Länge/Tiefe: 13,00 cm Gewicht: 40,00 kg  Neupreis:: 430,00€Stk. Lieferung nach Absprache.",Gebraucht,220€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},220.0,1.0,220.0,1.0,220€ / Stück,1 Stück verfügbar,1.0,4147200000.0,[],Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,48.0,0.0
501,62258,https://restado.de/baustoff/dachflaechenfenster-3/,Dachflächenfenster,Fenster,Dachfenster,2023-01-09,1678060800000.0,"Neuwertiges, auf Grund eines kleinen Schadens (behoben), nie eingebautes, Velux Klapp-Schwing - Dachflächenfenster aus dem Jahre 2007. Leider gibt es den Eindeckrahmen nicht dazu (das ist aber kein Problem, dieser kann nachbestellt werden). Das Element ist aus Kiefer natur, entlackiert und hat einen Öffnungswinkel von 45°. Der Einbau ist für Dachneigungswinkel von 15-55° geeignet. Der Artikel befindet sich in Regal 13.  Material: Kiefer, Glas Farbe: natur Baujahr: 2007 Höhe: 118,00 cm Breite: 94,00 cm Länge/Tiefe: 13,00 cm Gewicht: 50,00 kg  Neupreis:: 480,00€Gesamt Lieferung nach Absprache.",Gebraucht,250€ / Gesamt,1 Gesamt verfügbar,(1 Gesamt Mindestabnahme),D-28217 Bremen,,{},250.0,1.0,250.0,1.0,250€ / Gesamt,1 Gesamt verfügbar,1.0,4838400000.0,,Architectural glass,Roofing swags,Pr_20_29_88_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,56.0,0.0
